,TAG,Value,Time
187,I,51107,134
188,B,0,135
189,R,48880,135
190,B,0,136
191,I,50992,137
192,B,0,138
193,R,48825,139
194,B,0,140
195,I,51081,141
196,B,0,142
197,R,48755,142
198,B,0,143
199,I,51132,144
200,B,0,145
201,R,48819,146
202,B,0,147
203,I,51027,147
204,B,0,148
205,R,48806,149
206,B,0,150
207,I,51129,151
208,B,0,152
209,R,48835,153
210,B,0,154
211,I,51052,154
212,B,0,155
213,R,48860,156
214,B,0,157
215,I,51171,158
216,B,0,159
217,R,48745,159
218,B,0,160
219,I,51132,161
220,B,0,162
221,R,48832,163
222,B,0,164
223,I,51027,165
224,B,0,166
225,R,48784,166
226,B,0,167
227,I,51088,168
228,B,0,169
229,R,48864,170
230,B,0,171
231,I,51100,171
232,B,0,172
233,R,48825,173
234,B,0,174
235,I,51078,175
236,B,0,176
237,R,48860,177
238,B,0,178
239,I,51283,178
240,B,0,179
241,R,48761,180
242,B,0,181
243,I,51075,182
244,B,0,183
245,R,48768,183
246,B,0,184
247,I,51120,185
248,B,0,186
249,R,48777,187
250,B,0,188
251,I,51110,189
252,B,0,190
253,R,48934,190
254,B,0,191
255,I,51190,192
256,B,0,193
257,R,48918,194
258,B,0,195
259,I,51200,195
260,B,0,196
261,R,48809,197
262,B,0,198
263,I,51187,199
264,B,0,200
265,R,48860,201
266,B,0,202
267,I,51228,202
268,B,0,203
269,R,48896,204
270,B,0,205
271,I,51129,206
272,B,0,207
273,R,48883,207
274,B,0,208
275,I,51161,209
276,B,0,210
277,R,48800,211
278,B,0,212
279,I,51244,213
280,B,0,214
281,R,48870,214
282,B,0,215
283,I,51164,216
284,B,0,217
285,R,48892,218
286,B,0,219
287,I,51161,219
288,B,0,220
289,R,48828,221
290,B,0,222
291,I,51283,223
292,B,0,224
293,R,49008,225
294,B,0,226
295,I,51209,226
296,B,0,227
297,R,48883,228
298,B,0,229
299,I,51196,230
300,B,0,231
301,R,48790,231
302,B,0,232
303,I,51222,233
304,B,0,234
305,R,48908,235
306,B,0,236
307,I,51289,237
308,B,0,238
309,R,48835,238
310,B,0,239
311,I,51257,240
312,B,0,241
313,R,48816,242
314,B,0,243
315,I,51254,243
316,B,0,244
317,R,48870,245
318,B,0,246
319,I,51305,247
320,B,0,248
321,R,48921,249
322,B,0,250
323,I,51312,250
324,B,0,251
325,R,48857,252
326,B,0,253
327,I,51180,254
328,B,0,255
329,R,48896,255
330,B,0,256
331,I,51289,257
332,B,0,258
333,R,48966,259
334,B,0,260
335,I,51177,261
336,B,0,262
337,R,48921,262
338,B,0,263
339,I,51238,264
340,B,0,265
341,R,48921,266
342,B,0,267
343,I,51302,267
344,B,0,268
345,R,48860,269
346,B,0,270
347,I,51168,271
348,B,0,272
349,R,48988,273
350,B,0,274
351,I,51238,274
352,B,0,275
353,R,48972,276
354,B,0,277
355,I,51340,278
356,B,0,279
357,R,48937,279
358,B,0,280
359,I,51206,281
360,B,0,282
361,R,48825,283
362,B,0,284
363,I,51430,285
364,B,0,286
365,R,48928,286
366,B,0,287
367,I,51360,288
368,B,0,289
369,R,48982,290
370,B,0,291
371,I,51318,291
372,B,0,292
373,R,48854,293
374,B,0,294
375,I,51404,295
376,B,0,296
377,R,48867,297
378,B,0,298
379,I,51376,298
380,B,0,299
381,R,48908,300
382,B,0,301
383,I,51334,302
384,B,0,303
385,R,48867,303
386,B,0,304
387,I,51347,305
388,B,0,306
389,R,48969,307
390,B,0,308
391,I,51305,309
392,B,0,310
393,R,49027,310
394,B,0,311
395,I,51395,312
396,B,0,313
397,R,48985,314
398,B,0,315
399,I,51350,315
400,B,0,316
401,R,48947,317
402,B,0,318
403,I,51337,319
404,B,0,320
405,R,48950,321
406,B,0,322
407,I,51411,322
408,B,0,323
409,R,49033,324
410,B,0,325
411,I,51305,326
412,B,0,327
413,R,48899,327
414,B,0,328
415,I,51408,329
416,B,0,330
417,R,48915,331
418,B,0,332
419,I,51398,333
420,B,0,334
421,R,48988,334
422,B,0,335
423,I,51404,336
424,B,0,337
425,R,48953,338
426,B,0,339
427,I,51414,339
428,B,0,340
429,R,48928,341
430,B,0,342
431,I,51468,343
432,B,0,344
433,R,49056,345
434,B,0,346
435,I,51344,346
436,B,0,347
437,R,48934,348
438,B,0,349
439,I,51420,350
440,B,0,351
441,R,49068,351
442,B,0,352
443,I,51340,353
444,B,0,354
445,R,49078,355
446,B,0,356
447,I,51475,357
448,B,0,358
449,R,48988,358
450,B,0,359
451,I,51382,360
452,B,0,361
453,R,48947,362
454,B,0,363
455,I,51459,363
456,B,0,364
457,R,49043,365
458,B,0,366
459,I,51452,367
460,B,0,368
461,R,48940,369
462,B,0,370
463,I,51363,370
464,B,0,371
465,R,49011,372
466,B,0,373
467,I,51363,374
468,B,0,375
469,R,49052,375
470,B,0,376
471,I,51440,377
472,B,0,378
473,R,49078,379
474,B,0,380
475,I,51385,381
476,B,0,382
477,R,48912,382
478,B,0,383
479,I,51478,384
480,B,0,385
481,R,48937,386
482,B,0,387
483,I,51465,387
484,B,0,388
485,R,49059,389
486,B,0,390
487,I,51459,391
488,B,0,392
489,R,48960,393
490,B,0,394
491,I,51436,394
492,B,0,395
493,R,49011,396
494,B,0,397
495,I,51478,398
496,B,0,399
497,R,48998,399
498,B,0,400
499,I,51523,401
500,B,0,402
501,R,48995,403
502,B,0,404
503,I,51504,405
504,B,0,406
505,R,49033,406
506,B,0,407
507,I,51488,408
508,B,0,409
509,R,49030,410
510,B,0,411
511,I,51436,411
512,B,0,412
513,R,49056,413
514,B,0,414
515,I,51452,415
516,B,0,416
517,R,49084,417
518,B,0,418
519,I,51561,418
520,B,0,419
521,R,49033,420
522,B,0,421
523,I,51452,422
524,B,0,423
525,R,49011,423
526,B,0,424
527,I,51574,425
528,B,0,426
529,R,49062,427
530,B,0,428
531,I,51475,429
532,B,0,430
533,R,48982,430
534,B,0,431
535,I,51577,432
536,B,0,433
537,R,49020,434
538,B,0,435
539,I,51545,435
540,B,0,436
541,R,49113,437
542,B,0,438
543,I,51484,439
544,B,0,440
545,R,49001,441
546,B,0,442
547,I,51459,442
548,B,0,443
549,R,49155,444
550,B,0,445
551,I,51536,446
552,B,0,447
553,R,49040,447
554,B,0,448
555,I,51564,449
556,B,0,450
557,R,49024,451
558,B,0,452
559,I,51459,453
560,B,0,454
561,R,49014,454
562,B,0,455
563,I,51545,456
564,B,0,457
565,R,49033,458
566,B,0,459
567,I,51539,459
568,B,0,460
569,R,48972,461
570,B,0,462
571,I,51452,463
572,B,0,464
573,R,49116,465
574,B,0,466
575,I,51558,466
576,B,0,467
577,R,48924,468
578,B,0,469
579,I,51542,470
580,B,0,471
581,R,49142,471
582,B,0,472
583,I,51552,473
584,B,0,474
585,R,49081,475
586,B,0,476
587,I,51526,477
588,B,0,478
589,R,48963,478
590,B,0,479
591,I,51500,480
592,B,0,481
593,R,49004,482
594,B,0,483
595,I,51456,483
596,B,0,484
597,R,49049,485
598,B,0,486
599,I,51564,487
600,B,0,488
601,R,49097,489
602,B,0,490
603,I,51491,490
604,B,0,491
605,R,48998,492
606,B,0,493
607,I,51587,494
608,B,0,495
609,R,49040,495
610,B,0,496
611,I,51497,497
612,B,0,498
613,R,49148,499
614,B,0,500
615,I,51600,501
616,B,0,502
617,R,49030,502
618,B,0,503
619,I,51545,504
620,B,0,505
621,R,49148,506
622,B,0,507
623,I,51532,507
624,B,0,508
625,R,49148,509
626,B,0,510
627,I,51712,511
628,B,0,512
629,R,49027,513
630,B,0,514
631,I,51532,514
632,B,0,515
633,R,49049,516
634,B,0,517
635,I,51564,518
636,B,0,519
637,R,49068,519
638,B,0,520
639,I,51548,521
640,B,0,522
641,R,49177,523
642,B,0,524
643,I,51571,525
644,B,0,526
645,R,49171,526
646,B,0,527
647,I,51523,528
648,B,0,529
649,R,49113,530
650,B,0,531
651,I,51686,531
652,B,0,532
653,R,49129,533
654,B,0,534
655,I,51510,535
656,B,0,536
657,R,49152,537
658,B,0,538
659,I,51545,538
660,B,0,539
661,R,48985,540
662,B,0,541
663,I,51628,542
664,B,0,543
665,R,49084,543
666,B,0,544
667,I,51692,545
668,B,0,546
669,R,49040,547
670,B,0,548
671,I,51616,549
672,B,0,550
673,R,49113,550
674,B,0,551
675,I,51628,552
676,B,0,553
677,R,49152,554
678,B,0,555
679,I,51638,555
680,B,0,556
681,R,49068,557
682,B,0,558
683,I,51632,559
684,B,0,560
685,R,49036,561
686,B,0,562
687,I,51651,562
688,B,0,563
689,R,49168,564
690,B,0,565
691,I,51587,566
692,B,0,567
693,R,49040,567
694,B,0,568
695,I,51580,569
696,B,0,570
697,R,49062,571
698,B,0,572
699,I,51596,573
700,B,0,574
701,R,48982,574
702,B,0,575
703,I,51670,576
704,B,0,577
705,R,49171,578
706,B,0,579
707,I,51523,579
708,B,0,580
709,R,49062,581
710,B,0,582
711,I,51532,583
712,B,0,584
713,R,48956,585
714,B,0,586
715,I,51625,586
716,B,0,587
717,R,49040,588
718,B,0,589
719,I,51548,590
720,B,0,591
721,R,49036,591
722,B,0,592
723,I,51516,593
724,B,0,594
725,R,49014,595
726,B,0,596
727,I,51542,597
728,B,0,598
729,R,49072,598
730,B,0,599
731,I,51472,600
732,B,0,601
733,R,48966,602
734,B,0,603
735,I,51497,603
736,B,0,604
737,R,48912,605
738,B,0,606
739,I,51372,607
740,B,0,608
741,R,49008,609
742,B,0,610
743,I,51465,610
744,B,0,611
745,R,49008,612
746,B,0,613
747,I,51411,614
748,B,0,615
749,R,48969,615
750,B,0,616
751,I,51424,617
752,B,0,618
753,R,49024,619
754,B,0,620
755,I,51324,621
756,B,0,622
757,R,48995,622
758,B,0,623
759,I,51334,624
760,B,0,625
761,R,48886,626
762,B,0,627
763,I,51337,627
764,B,0,628
765,R,48966,629
766,B,0,630
767,I,51292,631
768,B,0,632
769,R,48972,633
770,B,0,634
771,I,51190,634
772,B,0,635
773,R,48908,636
774,B,0,637
775,I,51305,638
776,B,0,639
777,R,48864,639
778,B,0,640
779,I,51232,641
780,B,0,642
781,R,48892,643
782,B,0,644
783,I,51123,645
784,B,0,646
785,R,48841,646
786,B,0,647
787,I,51212,648
788,B,0,649
789,R,48832,650
790,B,0,651
791,I,51174,651
792,B,0,652
793,R,48803,653
794,B,0,654
795,I,51168,655
796,B,0,656
797,R,48838,657
798,B,0,658
799,I,51180,658
800,B,0,659
801,R,48796,660
802,B,0,661
803,I,51148,662
804,B,0,663
805,R,48832,663
806,B,0,664
807,I,51193,665
808,B,0,666
809,R,48726,667
810,B,0,668
811,I,51097,669
812,B,0,670
813,R,48934,670
814,B,0,671
815,I,51065,672
816,B,0,673
817,R,48832,674
818,B,0,675
819,I,51152,675
820,B,0,676
821,R,48892,677
822,B,0,678
823,I,51043,679
824,B,0,680
825,R,48758,681
826,B,0,682
827,I,51126,682
828,B,0,683
829,R,48867,684
830,B,0,685
831,I,51110,686
832,B,0,687
833,R,48822,687
834,B,0,688
835,I,51104,689
836,B,0,690
837,R,48822,691
838,B,0,692
839,I,51145,693
840,B,0,694
841,R,48726,694
842,B,0,695
843,I,51200,696
844,B,0,697
845,R,48857,698
846,B,0,699
847,I,51100,699
848,B,0,700
849,R,48739,701
850,B,0,702
851,I,51145,703
852,B,0,704
853,R,48857,705
854,B,0,706
855,I,51161,706
856,B,0,707
857,R,48860,708
858,B,0,709
859,I,51145,710
860,B,0,711
861,R,48857,711
862,B,0,712
863,I,51110,713
864,B,0,714
865,R,48780,715
866,B,0,716
867,I,51084,717
868,B,0,718
869,R,48947,718
870,B,0,719
871,I,51158,720
872,B,0,721
873,R,48787,722
874,B,0,723
875,I,51174,723
876,B,0,724
877,R,48883,725
878,B,0,726
879,I,51065,727
880,B,0,728
881,R,48864,729
882,B,0,730
883,I,51193,730
884,B,0,731
885,R,48848,732
886,B,0,733
887,I,51091,734
888,B,0,735
889,R,48896,735
890,B,0,736
891,I,51120,737
892,B,0,738
893,R,48854,739
894,B,0,740
895,I,51164,741
896,B,0,742
897,R,48828,742
898,B,0,743
899,I,51177,744
900,B,0,745
901,R,48800,746
902,B,0,747
903,I,51190,747
904,B,0,748
905,R,48870,749
906,B,0,750
907,I,51148,751
908,B,0,752
909,R,48899,753
910,B,0,754
911,I,51161,754
912,B,0,755
913,R,48889,756
914,B,0,757
915,I,51180,758
916,B,0,759
917,R,48873,759
918,B,0,760
919,I,51145,761
920,B,0,762
921,R,48982,763
922,B,0,764
923,I,51267,765
924,B,0,766
925,R,48902,766
926,B,0,767
927,I,51177,768
928,B,0,769
929,R,48787,770
930,B,0,771
931,I,51276,771
932,B,0,772
933,R,48905,773
934,B,0,774
935,I,51164,775
936,B,0,776
937,R,48876,777
938,B,0,778
939,I,51107,778
940,B,0,779
941,R,48937,780
942,B,0,781
943,I,51142,782
944,B,0,783
945,R,48937,783
946,B,0,784
947,I,51219,785
948,B,0,786
949,R,48873,787
950,B,0,788
951,I,51193,789
952,B,0,790
953,R,48918,790
954,B,0,791
955,I,51382,792
956,B,0,793
957,R,48912,794
958,B,0,795
959,I,51241,795
960,B,0,796
961,R,48899,797
962,B,0,798
963,I,51267,799
964,B,0,800
965,R,48889,801
966,B,0,802
967,I,51305,802
968,B,0,803
969,R,48905,804
970,B,0,805
971,I,51222,806
972,B,0,807
973,R,48851,807
974,B,0,808
975,I,51315,809
976,B,0,810
977,R,48902,811
978,B,0,812
979,I,51318,813
980,B,0,814
981,R,48803,814
982,B,0,815
983,I,51200,816
984,B,0,817
985,R,48896,818
986,B,0,819
987,I,51174,819
988,B,0,820
989,R,48867,821
990,B,0,822
991,I,51270,823
992,B,0,824
993,R,48924,825
994,B,0,826
995,I,51292,826
996,B,0,827
997,R,48844,828
998,B,0,829
999,I,51196,830
1000,B,0,831
1001,R,48940,831
1002,B,0,832
1003,I,51254,833
1004,B,0,834
1005,R,48867,835
1006,B,0,836
1007,I,51212,837
1008,B,0,838
1009,R,48924,838
1010,B,0,839
1011,I,51219,840
1012,B,0,841
1013,R,48950,842
1014,B,0,843
1015,I,51190,843
1016,B,0,844
1017,R,48812,845
1018,B,0,846
1019,I,51241,847
1020,B,0,848
1021,R,48905,849
1022,B,0,850
1023,I,51238,850
1024,B,0,851
1025,R,48928,852
1026,B,0,853
1027,I,51260,854
1028,B,0,855
1029,R,49020,855
1030,B,0,856
1031,I,51203,857
1032,B,0,858
1033,R,49027,859
1034,B,0,860
1035,I,51209,861
1036,B,0,862
1037,R,49094,862
1038,B,0,863
1039,I,51276,864
1040,B,0,865
1041,R,48944,866
1042,B,0,867
1043,I,51161,867
1044,B,0,868
1045,R,48915,869
1046,B,0,870
1047,I,51267,871
1048,B,0,872
1049,R,48912,873
1050,B,0,874
1051,I,51257,874
1052,B,0,875
1053,R,48988,876
1054,B,0,877
1055,I,51200,878
1056,B,0,879
1057,R,48857,879
1058,B,0,880
1059,I,51267,881
1060,B,0,882
1061,R,48937,883
1062,B,0,884
1063,I,51260,885
1064,B,0,886
1065,R,48995,886
1066,B,0,887
1067,I,51308,888
1068,B,0,889
1069,R,48950,890
1070,B,0,891
1071,I,51225,891
1072,B,0,892
1073,R,48931,893
1074,B,0,894
1075,I,51190,895
1076,B,0,896
1077,R,48966,897
1078,B,0,898
1079,I,51363,898
1080,B,0,899
1081,R,48982,900
1082,B,0,901
1083,I,51155,902
1084,B,0,903
1085,R,48819,903
1086,B,0,904
1087,I,51315,905
1088,B,0,906
1089,R,48860,907
1090,B,0,908
1091,I,51305,909
1092,B,0,910
1093,R,48976,910
1094,B,0,911
1095,I,51180,912
1096,B,0,913
1097,R,48944,914
1098,B,0,915
1099,I,51209,915
1100,B,0,916
1101,R,48966,917
1102,B,0,918
1103,I,51334,919
1104,B,0,920
1105,R,48892,921
1106,B,0,922
1107,I,51372,922
1108,B,0,923
1109,R,48924,924
1110,B,0,925
1111,I,51267,926
1112,B,0,927
1113,R,48848,927
1114,B,0,928
1115,I,51228,929
1116,B,0,930
1117,R,48886,931
1118,B,0,932
1119,I,51267,933
1120,B,0,934
1121,R,48915,934
1122,B,0,935
1123,I,51219,936
1124,B,0,937
1125,R,49014,938
1126,B,0,939
1127,I,51180,939
1128,B,0,940
1129,R,49052,941
1130,B,0,942
1131,I,51232,943
1132,B,0,944
1133,R,48947,945
1134,B,0,946
1135,I,51296,946
1136,B,0,947
1137,R,48870,948
1138,B,0,949
1139,I,51337,950
1140,B,0,951
1141,R,48940,951
1142,B,0,952
1143,I,51305,953
1144,B,0,954
1145,R,48976,955
1146,B,0,956
1147,I,51321,957
1148,B,0,958
1149,R,48838,958
1150,B,0,959
1151,I,51388,960
1152,B,0,961
1153,R,48883,962
1154,B,0,963
1155,I,51302,963
1156,B,0,964
1157,R,49027,965
1158,B,0,966
1159,I,51305,967
1160,B,0,968
1161,R,48988,969
1162,B,0,970
1163,I,51308,970
1164,B,0,971
1165,R,48934,972
1166,B,0,973
1167,I,51190,974
1168,B,0,975
1169,R,48982,975
1170,B,0,976
1171,I,51347,977
1172,B,0,978
1173,R,49040,979
1174,B,0,980
1175,I,51270,981
1176,B,0,982
1177,R,48966,982
1178,B,0,983
1179,I,51379,984
1180,B,0,985
1181,R,48896,986
1182,B,0,987
1183,I,51312,987
1184,B,0,988
1185,R,49033,989
1186,B,0,990
1187,I,51312,991
1188,B,0,992
1189,R,49024,993
1190,B,0,994
1191,I,51254,994
1192,B,0,995
1193,R,48988,996
1194,B,0,997
1195,I,51331,998
1196,B,0,999
1197,R,48960,999
1198,B,0,1000
1199,I,51280,1001
1200,B,0,1002
1201,R,49020,1003
1202,B,0,1004
1203,I,51232,1005
1204,B,0,1006
1205,R,49123,1007
1206,B,0,1008
1207,I,51267,1009
1208,B,0,1010
1209,R,48972,1011
1210,B,0,1012
1211,I,51328,1013
1212,B,0,1014
1213,R,49004,1014
1214,B,0,1016
1215,I,51299,1016
1216,B,0,1017
1217,R,48979,1018
1218,B,0,1019
1219,I,51324,1020
1220,B,0,1021
1221,R,48992,1022
1222,B,0,1023
1223,I,51411,1024
1224,B,0,1025
1225,R,49158,1026
1226,B,0,1027
1227,I,51360,1028
1228,B,0,1029
1229,R,48892,1029
1230,B,0,1031
1231,I,51395,1031
1232,B,0,1032
1233,R,49043,1033
1234,B,0,1034
1235,I,51382,1035
1236,B,0,1036
1237,R,48998,1037
1238,B,0,1038
1239,I,51356,1039
1240,B,0,1040
1241,R,48995,1041
1242,B,0,1042
1243,I,51488,1043
1244,B,0,1044
1245,R,49001,1045
1246,B,0,1046
1247,I,51427,1046
1248,B,0,1048
1249,R,48944,1048
1250,B,0,1049
1251,I,51356,1050
1252,B,0,1051
1253,R,49014,1052
1254,B,0,1053
1255,I,51465,1054
1256,B,0,1055
1257,R,48969,1056
1258,B,0,1057
1259,I,51401,1058
1260,B,0,1059
1261,R,48972,1060
1262,B,0,1061
1263,I,51414,1062
1264,B,0,1063
1265,R,49043,1063
1266,B,0,1065
1267,I,51388,1065
1268,B,0,1066
1269,R,49081,1067
1270,B,0,1068
1271,I,51340,1069
1272,B,0,1070
1273,R,49142,1071
1274,B,0,1072
1275,I,51430,1073
1276,B,0,1074
1277,R,49148,1075
1278,B,0,1076
1279,I,51424,1077
1280,B,0,1078
1281,R,49011,1079
1282,B,0,1080
1283,I,51459,1080
1284,B,0,1082
1285,R,49139,1082
1286,B,0,1083
1287,I,51372,1084
1288,B,0,1085
1289,R,49036,1086
1290,B,0,1087
1291,I,51472,1088
1292,B,0,1089
1293,R,49036,1090
1294,B,0,1091
1295,I,51420,1092
1296,B,0,1093
1297,R,49078,1094
1298,B,0,1095
1299,I,51481,1095
1300,B,0,1097
1301,R,48992,1097
1302,B,0,1098
1303,I,51446,1099
1304,B,0,1100
1305,R,49068,1101
1306,B,0,1102
1307,I,51494,1103
1308,B,0,1104
1309,R,49094,1105
1310,B,0,1106
1311,I,51414,1107
1312,B,0,1108
1313,R,49148,1109
1314,B,0,1110
1315,I,51456,1111
1316,B,0,1112
1317,R,49052,1112
1318,B,0,1114
1319,I,51420,1114
1320,B,0,1115
1321,R,49155,1116
1322,B,0,1117
1323,I,51472,1118
1324,B,0,1119
1325,R,49129,1120
1326,B,0,1121
1327,I,51449,1122
1328,B,0,1123
1329,R,49203,1124
1330,B,0,1125
1331,I,51484,1126
1332,B,0,1127
1333,R,49171,1128
1334,B,0,1129
1335,I,51545,1129
1336,B,0,1131
1337,R,49184,1131
1338,B,0,1132
1339,I,51587,1133
1340,B,0,1134
1341,R,49136,1135
1342,B,0,1136
1343,I,51600,1137
1344,B,0,1138
1345,R,49116,1139
1346,B,0,1140
1347,I,51408,1141
1348,B,0,1142
1349,R,49139,1143
1350,B,0,1144
1351,I,51436,1145
1352,B,0,1146
1353,R,49046,1146
1354,B,0,1148
1355,I,51628,1148
1356,B,0,1149
1357,R,49190,1150
1358,B,0,1151
1359,I,51580,1152
1360,B,0,1153
1361,R,49129,1154
1362,B,0,1155
1363,I,51590,1156
1364,B,0,1157
1365,R,49094,1158
1366,B,0,1159
1367,I,51510,1160
1368,B,0,1161
1369,R,49164,1161
1370,B,0,1163
1371,I,51507,1163
1372,B,0,1164
1373,R,49139,1165
1374,B,0,1166
1375,I,51590,1167
1376,B,0,1168
1377,R,49145,1169
1378,B,0,1170
1379,I,51526,1171
1380,B,0,1172
1381,R,49209,1173
1382,B,0,1174
1383,I,51564,1175
1384,B,0,1176
1385,R,49155,1177
1386,B,0,1178
1387,I,51523,1178
1388,B,0,1180
1389,R,49180,1180
1390,B,0,1181
1391,I,51568,1182
1392,B,0,1183
1393,R,49116,1184
1394,B,0,1185
1395,I,51507,1186
1396,B,0,1187
1397,R,49238,1188
1398,B,0,1189
1399,I,51612,1190
1400,B,0,1191
1401,R,49027,1192
1402,B,0,1193
1403,I,51590,1194
1404,B,0,1195
1405,R,49088,1195
1406,B,0,1197
1407,I,51603,1197
1408,B,0,1198
1409,R,49046,1199
1410,B,0,1200
1411,I,51568,1201
1412,B,0,1202
1413,R,49078,1203
1414,B,0,1204
1415,I,51651,1205
1416,B,0,1206
1417,R,49171,1207
1418,B,0,1208
1419,I,51532,1209
1420,B,0,1210
1421,R,49139,1211
1422,B,0,1212
1423,I,51641,1212
1424,B,0,1214
1425,R,49120,1214
1426,B,0,1215
1427,I,51536,1216
1428,B,0,1217
1429,R,49158,1218
1430,B,0,1219
1431,I,51564,1220
1432,B,0,1221
1433,R,49161,1222
1434,B,0,1223
1435,I,51734,1224
1436,B,0,1225
1437,R,49046,1226
1438,B,0,1227
1439,I,51555,1227
1440,B,0,1229
1441,R,49155,1229
1442,B,0,1230
1443,I,51600,1231
1444,B,0,1232
1445,R,49219,1233
1446,B,0,1234
1447,I,51632,1235
1448,B,0,1236
1449,R,49200,1237
1450,B,0,1238
1451,I,51590,1239
1452,B,0,1240
1453,R,49120,1241
1454,B,0,1242
1455,I,51536,1243
1456,B,0,1244
1457,R,49164,1244
1458,B,0,1246
1459,I,51622,1246
1460,B,0,1247
1461,R,49228,1248
1462,B,0,1249
1463,I,51622,1250
1464,B,0,1251
1465,R,49193,1252
1466,B,0,1253
1467,I,51606,1254
1468,B,0,1255
1469,R,49155,1256
1470,B,0,1257
1471,I,51616,1258
1472,B,0,1259
1473,R,49219,1260
1474,B,0,1261
1475,I,51619,1261
1476,B,0,1263
1477,R,49244,1263
1478,B,0,1264
1479,I,51644,1265
1480,B,0,1266
1481,R,49257,1267
1482,B,0,1268
1483,I,51718,1269
1484,B,0,1270
1485,R,49222,1271
1486,B,0,1272
1487,I,51708,1273
1488,B,0,1274
1489,R,49200,1275
1490,B,0,1276
1491,I,51686,1277
1492,B,0,1278
1493,R,49132,1278
1494,B,0,1280
1495,I,51744,1280
1496,B,0,1281
1497,R,49104,1282
1498,B,0,1283
1499,I,51654,1284
1500,B,0,1285
1501,R,49177,1286
1502,B,0,1287
1503,I,51667,1288
1504,B,0,1289
1505,R,49097,1290
1506,B,0,1291
1507,I,51635,1292
1508,B,0,1293
1509,R,49257,1293
1510,B,0,1295
1511,I,51657,1295
1512,B,0,1296
1513,R,49369,1297
1514,B,0,1298
1515,I,51632,1299
1516,B,0,1300
1517,R,49248,1301
1518,B,0,1302
1519,I,51616,1303
1520,B,0,1304
1521,R,49164,1305
1522,B,0,1306
1523,I,51744,1307
1524,B,0,1308
1525,R,49228,1309
1526,B,0,1310
1527,I,51667,1310
1528,B,0,1312
1529,R,49174,1312
1530,B,0,1313
1531,I,51766,1314
1532,B,0,1315
1533,R,49267,1316
1534,B,0,1317
1535,I,51606,1318
1536,B,0,1319
1537,R,49222,1320
1538,B,0,1321
1539,I,51689,1322
